fecha,cantidad,productor_id,usuario_id
2020-09-13,16.41,5,1
2020-09-13,17.63,4,1
2020-09-13,1.71,5,1
2020-09-13,2.06,6,1
2020-09-13,10.17,2,1
2020-09-13,16.23,4,1
2020-09-13,19.53,1,1
2020-09-13,4.12,5,1
2020-09-13,16.79,7,1
2020-09-13,8.54,7,1
2020-09-13,14.83,5,1
2020-09-13,16.48,1,1
2020-09-13,7.99,3,1
2020-09-13,15.51,7,1
2020-09-13,11.78,3,1
2020-09-13,8.11,5,1
2020-09-13,5.0,2,1
2020-09-13,0.37,7,1
2020-09-13,7.06,1,1
2020-09-13,5.49,6,1
2020-09-13,13.23,3,1
2020-09-13,3.01,7,1
2020-09-13,15.73,7,1
2020-09-13,2.43,4,1
2020-09-13,17.04,6,1
2020-09-13,16.18,5,1
2020-09-13,5.04,2,1
2020-09-13,13.42,6,1
2020-09-13,12.61,7,1
2020-09-13,19.2,4,1
2020-09-13,4.58,4,1
2020-09-13,11.46,1,1
2020-09-13,7.46,3,1
2020-09-13,3.93,7,1
2020-09-13,8.49,1,1
2020-09-13,7.11,5,1
2020-09-13,13.26,3,1
2020-09-13,6.2,2,1
2020-09-13,0.04,6,1
2020-09-13,15.87,3,1
2020-09-13,15.57,4,1
2020-09-13,6.94,6,1
2020-09-13,13.53,1,1
2020-09-14,14.57,6,1
2020-09-14,7.95,2,1
2020-09-14,15.69,7,1
2020-09-14,9.56,2,1
2020-09-14,8.5,2,1
2020-09-14,13.94,2,1
2020-09-14,7.35,1,1
2020-09-14,12.09,6,1
2020-09-14,17.75,2,1
2020-09-14,13.87,7,1
2020-09-14,12.18,5,1
2020-09-14,11.06,5,1
2020-09-14,0.41,5,1
2020-09-14,4.52,7,1
2020-09-14,7.25,4,1
2020-09-14,18.81,6,1
2020-09-14,17.6,1,1
2020-09-14,0.14,1,1
2020-09-14,4.08,6,1
2020-09-14,3.54,4,1
2020-09-14,1.24,2,1
2020-09-14,14.34,2,1
2020-09-14,18.62,1,1
2020-09-14,15.97,5,1
2020-09-14,11.7,6,1
2020-09-14,9.89,6,1
2020-09-14,17.81,6,1
2020-09-14,14.08,7,1
2020-09-14,12.12,7,1
2020-09-14,7.3,4,1
2020-09-14,15.0,5,1
2020-09-14,6.85,4,1
2020-09-14,4.26,1,1
2020-09-14,19.35,1,1
2020-09-15,6.67,5,1
2020-09-15,15.4,3,1
2020-09-15,5.11,7,1
2020-09-15,11.79,2,1
2020-09-15,13.81,5,1
2020-09-15,13.07,3,1
2020-09-15,2.04,2,1
2020-09-15,18.71,2,1
2020-09-15,6.03,5,1
2020-09-15,5.33,5,1
2020-09-15,14.19,1,1
2020-09-15,11.43,3,1
2020-09-15,18.2,2,1
2020-09-15,14.04,7,1
2020-09-15,2.49,7,1
2020-09-15,17.36,1,1
2020-09-15,8.08,6,1
2020-09-15,11.52,1,1
2020-09-15,2.71,2,1
2020-09-15,18.54,3,1
2020-09-15,11.42,1,1
2020-09-15,16.05,6,1
2020-09-15,14.43,6,1
2020-09-15,2.97,4,1
2020-09-15,14.74,2,1
2020-09-15,18.65,3,1
2020-09-15,17.17,1,1
2020-09-15,17.49,4,1
2020-09-15,13.47,1,1
2020-09-15,12.33,2,1
2020-09-15,6.51,6,1
2020-09-15,6.72,1,1
2020-09-15,3.6,6,1
2020-09-15,7.66,2,1
2020-09-15,0.55,5,1
2020-09-15,0.67,7,1
2020-09-15,2.42,5,1
2020-09-15,7.02,3,1
2020-09-15,15.95,2,1
2020-09-15,0.77,6,1
2020-09-15,12.1,3,1
2020-09-16,12.55,7,1
2020-09-16,14.59,3,1
2020-09-16,10.11,3,1
2020-09-16,13.7,5,1
2020-09-16,14.56,4,1
2020-09-16,1.84,7,1
2020-09-16,1.26,7,1
2020-09-16,12.14,3,1
2020-09-16,7.97,6,1
2020-09-16,5.93,6,1
2020-09-16,7.93,7,1
2020-09-16,18.25,6,1
2020-09-16,13.68,1,1
2020-09-16,12.89,6,1
2020-09-16,12.66,4,1
2020-09-16,13.82,3,1
2020-09-16,17.9,1,1
2020-09-16,9.03,6,1
2020-09-16,16.0,4,1
2020-09-16,1.24,4,1
2020-09-16,0.13,7,1
2020-09-16,19.5,3,1
2020-09-16,12.63,2,1
2020-09-16,7.45,4,1
2020-09-16,8.9,7,1
2020-09-16,11.87,6,1
2020-09-16,15.0,6,1
2020-09-16,16.33,7,1
2020-09-16,1.72,1,1
2020-09-16,12.04,5,1
2020-09-16,12.1,3,1
2020-09-17,9.3,6,1
2020-09-17,0.75,7,1
2020-09-17,7.3,5,1
2020-09-17,1.32,7,1
2020-09-17,18.51,6,1
2020-09-17,17.27,1,1
2020-09-17,14.67,3,1
2020-09-17,8.16,7,1
2020-09-17,10.79,1,1
2020-09-17,14.49,5,1
2020-09-17,15.72,1,1
2020-09-17,5.62,5,1
2020-09-17,5.33,3,1
2020-09-17,14.76,1,1
2020-09-17,12.62,5,1
2020-09-17,19.45,6,1
2020-09-17,11.95,3,1
2020-09-17,11.38,3,1
2020-09-17,2.67,3,1
2020-09-17,10.42,3,1
2020-09-17,17.05,7,1
2020-09-17,18.41,1,1
2020-09-17,15.11,7,1
2020-09-17,16.02,5,1
2020-09-17,9.36,5,1
2020-09-17,15.59,1,1
2020-09-17,14.6,6,1
2020-09-17,1.56,7,1
2020-09-17,3.85,3,1
2020-09-17,3.44,3,1
2020-09-17,4.86,7,1
2020-09-17,16.06,4,1
2020-09-17,19.43,3,1
2020-09-17,17.77,2,1
2020-09-17,2.37,4,1
2020-09-17,5.82,4,1
2020-09-18,3.42,1,1
2020-09-18,18.52,7,1
2020-09-18,16.21,5,1
2020-09-18,0.06,3,1
2020-09-18,12.6,6,1
2020-09-18,17.04,2,1
2020-09-18,1.67,5,1
2020-09-18,18.73,6,1
2020-09-18,1.75,4,1
2020-09-18,12.57,1,1
2020-09-18,17.93,1,1
2020-09-18,2.7,7,1
2020-09-18,3.92,6,1
2020-09-18,19.14,7,1
2020-09-18,14.73,1,1
2020-09-18,4.49,7,1
2020-09-18,13.62,1,1
2020-09-18,0.86,5,1
2020-09-18,17.42,5,1
2020-09-18,14.46,2,1
2020-09-18,12.83,1,1
2020-09-18,8.68,7,1
2020-09-18,5.42,4,1
2020-09-18,12.55,7,1
2020-09-18,9.06,5,1
2020-09-18,15.51,1,1
2020-09-18,16.42,7,1
2020-09-18,7.97,1,1
2020-09-18,15.87,5,1
2020-09-18,5.59,6,1
2020-09-18,9.99,3,1
2020-09-18,11.64,7,1
2020-09-18,6.65,4,1
2020-09-18,4.96,1,1
2020-09-18,11.54,2,1
2020-09-18,15.78,1,1
2020-09-18,3.24,7,1
2020-09-18,15.21,3,1
2020-09-18,1.63,3,1
2020-09-18,7.16,4,1
2020-09-18,11.64,4,1
2020-09-18,9.87,3,1
2020-09-18,10.67,4,1
2020-09-18,13.24,5,1
2020-09-19,12.4,3,1
2020-09-19,18.4,7,1
2020-09-19,11.94,2,1
2020-09-19,10.56,2,1
2020-09-19,10.32,6,1
2020-09-19,3.39,3,1
2020-09-19,4.98,6,1
2020-09-19,6.53,4,1
2020-09-19,0.99,5,1
2020-09-19,4.57,3,1
2020-09-19,19.28,4,1
2020-09-19,0.1,4,1
2020-09-19,1.79,3,1
2020-09-19,9.29,7,1
2020-09-19,19.74,1,1
2020-09-19,5.28,7,1
2020-09-19,16.24,1,1
2020-09-19,15.74,5,1
2020-09-19,2.25,7,1
2020-09-19,18.72,4,1
2020-09-19,13.48,5,1
2020-09-19,8.2,3,1
2020-09-19,18.52,7,1
2020-09-19,16.0,1,1
2020-09-19,12.56,5,1
2020-09-19,1.71,5,1
2020-09-19,3.03,5,1
2020-09-19,10.04,7,1
2020-09-19,14.64,7,1
2020-09-19,15.88,5,1
2020-09-19,6.56,6,1
2020-09-19,13.92,2,1
2020-09-19,8.34,7,1
2020-09-19,11.93,5,1
2020-09-20,8.72,2,1
2020-09-20,8.83,3,1
2020-09-20,17.57,7,1
2020-09-20,11.07,2,1
2020-09-20,0.09,7,1
2020-09-20,4.54,3,1
2020-09-20,13.15,2,1
2020-09-20,2.25,7,1
2020-09-20,4.72,3,1
2020-09-20,6.82,7,1
2020-09-20,17.19,5,1
2020-09-20,14.26,2,1
2020-09-20,4.16,1,1
2020-09-20,10.26,2,1
2020-09-20,19.65,3,1
2020-09-20,10.57,5,1
2020-09-20,13.1,7,1
2020-09-20,13.35,5,1
2020-09-20,15.56,1,1
2020-09-20,19.17,2,1
2020-09-20,11.19,2,1
2020-09-20,18.36,7,1
2020-09-20,9.23,3,1
2020-09-20,11.51,6,1
2020-09-20,9.55,6,1
2020-09-20,19.29,1,1
2020-09-20,4.72,6,1
2020-09-20,14.39,1,1
2020-09-20,1.22,2,1
2020-09-20,15.45,2,1
2020-09-20,9.32,6,1
2020-09-20,18.61,3,1
2020-09-20,9.43,4,1
2020-09-20,8.93,3,1
2020-09-20,5.34,7,1
2020-09-20,10.5,2,1
2020-09-20,3.99,6,1
2020-09-20,6.89,7,1
2020-09-20,19.79,2,1
2020-09-20,7.68,7,1
2020-09-20,11.9,4,1
2020-09-21,1.18,2,1
2020-09-21,11.58,4,1
2020-09-21,2.44,6,1
2020-09-21,0.88,5,1
2020-09-21,8.84,7,1
2020-09-21,16.34,3,1
2020-09-21,8.89,2,1
2020-09-21,2.78,7,1
2020-09-21,11.67,6,1
2020-09-21,2.8,7,1
2020-09-21,13.53,4,1
2020-09-21,16.16,7,1
2020-09-21,7.49,2,1
2020-09-21,9.73,7,1
2020-09-21,5.43,4,1
2020-09-21,16.57,3,1
2020-09-21,6.64,3,1
2020-09-21,15.83,6,1
2020-09-21,5.1,3,1
2020-09-21,9.35,6,1
2020-09-21,16.71,4,1
2020-09-21,4.39,4,1
2020-09-21,4.1,2,1
2020-09-21,9.54,7,1
2020-09-21,3.66,5,1
2020-09-21,2.18,3,1
2020-09-21,2.12,1,1
2020-09-21,18.27,3,1
2020-09-21,8.54,3,1
2020-09-21,3.2,5,1
2020-09-21,6.85,5,1
2020-09-21,10.5,2,1
2020-09-21,14.58,1,1
2020-09-21,15.17,5,1
2020-09-21,2.88,1,1
2020-09-21,13.63,2,1
2020-09-21,6.28,5,1
2020-09-22,5.1,2,1
2020-09-22,18.79,2,1
2020-09-22,9.92,7,1
2020-09-22,3.22,3,1
2020-09-22,7.95,3,1
2020-09-22,0.66,5,1
2020-09-22,10.55,1,1
2020-09-22,13.7,1,1
2020-09-22,12.94,5,1
2020-09-22,6.5,5,1
2020-09-22,3.93,3,1
2020-09-22,13.98,3,1
2020-09-22,6.82,1,1
2020-09-22,0.86,1,1
2020-09-22,2.8,6,1
2020-09-22,8.53,4,1
2020-09-22,11.4,4,1
2020-09-22,9.44,1,1
2020-09-22,17.58,7,1
2020-09-22,0.08,7,1
2020-09-22,2.22,3,1
2020-09-22,17.15,4,1
2020-09-22,16.14,2,1
2020-09-22,7.11,1,1
2020-09-22,6.09,2,1
2020-09-22,10.33,4,1
2020-09-22,2.0,3,1
2020-09-22,11.74,3,1
2020-09-22,9.46,1,1
2020-09-22,12.68,3,1
2020-09-22,11.28,6,1
2020-09-22,1.46,2,1
2020-09-22,10.78,4,1
2020-09-22,2.93,6,1
2020-09-23,4.11,4,1
2020-09-23,2.46,3,1
2020-09-23,6.1,2,1
2020-09-23,8.6,3,1
2020-09-23,13.81,6,1
2020-09-23,9.52,2,1
2020-09-23,7.99,4,1
2020-09-23,17.96,4,1
2020-09-23,18.16,1,1
2020-09-23,5.58,4,1
2020-09-23,18.08,3,1
2020-09-23,18.89,6,1
2020-09-23,2.61,1,1
2020-09-23,5.31,4,1
2020-09-23,9.8,2,1
2020-09-23,5.29,4,1
2020-09-23,17.66,5,1
2020-09-23,16.79,1,1
2020-09-23,17.74,2,1
2020-09-23,1.54,4,1
2020-09-23,17.93,5,1
2020-09-23,18.92,5,1
2020-09-23,8.14,6,1
2020-09-23,12.97,6,1
2020-09-23,2.19,3,1
2020-09-23,14.67,1,1
2020-09-23,2.92,3,1
2020-09-23,18.02,3,1
2020-09-23,5.17,1,1
2020-09-23,12.2,5,1
2020-09-23,19.88,4,1
2020-09-23,0.77,7,1
2020-09-24,0.6,7,1
2020-09-24,0.27,3,1
2020-09-24,7.25,6,1
2020-09-24,2.85,5,1
2020-09-24,19.0,5,1
2020-09-24,16.93,7,1
2020-09-24,8.25,7,1
2020-09-24,17.9,5,1
2020-09-24,15.96,6,1
2020-09-24,7.6,1,1
2020-09-24,8.89,6,1
2020-09-24,9.94,3,1
2020-09-24,12.72,3,1
2020-09-24,1.51,6,1
2020-09-24,6.56,1,1
2020-09-24,7.33,6,1
2020-09-24,12.0,2,1
2020-09-24,0.27,7,1
2020-09-24,5.07,6,1
2020-09-24,13.84,7,1
2020-09-24,2.47,2,1
2020-09-24,17.95,3,1
2020-09-24,13.85,5,1
2020-09-24,14.24,2,1
2020-09-24,5.53,2,1
2020-09-24,1.94,2,1
2020-09-24,1.01,4,1
2020-09-24,16.19,6,1
2020-09-24,3.69,7,1
2020-09-24,8.72,2,1
2020-09-24,4.92,1,1
2020-09-24,13.3,6,1
2020-09-24,17.32,7,1
2020-09-24,15.71,6,1
2020-09-24,2.51,7,1
2020-09-24,5.24,6,1
2020-09-24,12.76,6,1
2020-09-24,2.6,1,1
2020-09-24,9.09,2,1
2020-09-24,10.78,3,1
2020-09-24,17.57,1,1
2020-09-24,11.68,1,1
2020-09-24,8.76,4,1
2020-09-24,18.3,1,1
2020-09-25,12.81,1,1
2020-09-25,2.32,7,1
2020-09-25,17.02,6,1
2020-09-25,12.78,5,1
2020-09-25,12.26,7,1
2020-09-25,9.27,5,1
2020-09-25,15.75,5,1
2020-09-25,9.38,4,1
2020-09-25,12.11,3,1
2020-09-25,10.51,3,1
2020-09-25,7.46,6,1
2020-09-25,2.01,5,1
2020-09-25,6.05,5,1
2020-09-25,14.32,7,1
2020-09-25,15.43,3,1
2020-09-25,0.54,2,1
2020-09-25,10.92,7,1
2020-09-25,6.99,2,1
2020-09-25,15.17,1,1
2020-09-25,18.88,4,1
2020-09-25,5.17,4,1
2020-09-25,6.39,1,1
2020-09-25,2.31,4,1
2020-09-25,2.0,2,1
2020-09-25,11.75,1,1
2020-09-25,10.6,2,1
2020-09-25,1.72,1,1
2020-09-25,8.32,1,1
2020-09-25,9.9,1,1
2020-09-25,10.28,3,1
2020-09-25,19.56,1,1
2020-09-25,17.94,1,1
2020-09-25,10.29,1,1
2020-09-25,16.28,5,1
2020-09-25,4.74,4,1
2020-09-25,12.87,6,1
2020-09-26,18.66,2,1
2020-09-26,15.39,5,1
2020-09-26,3.82,1,1
2020-09-26,13.06,7,1
2020-09-26,2.41,7,1
2020-09-26,18.87,3,1
2020-09-26,4.74,6,1
2020-09-26,7.17,2,1
2020-09-26,13.81,4,1
2020-09-26,4.08,4,1
2020-09-26,12.15,6,1
2020-09-26,4.21,3,1
2020-09-26,4.66,2,1
2020-09-26,4.96,3,1
2020-09-26,11.24,3,1
2020-09-26,18.77,6,1
2020-09-26,10.92,1,1
2020-09-26,15.96,3,1
2020-09-26,19.09,3,1
2020-09-26,10.9,4,1
2020-09-26,10.33,6,1
2020-09-26,2.94,3,1
2020-09-26,17.11,2,1
2020-09-26,9.41,2,1
2020-09-26,1.19,1,1
2020-09-26,4.74,1,1
2020-09-26,5.28,2,1
2020-09-26,7.4,7,1
2020-09-26,16.32,7,1
2020-09-26,9.93,7,1
2020-09-26,14.91,5,1
2020-09-26,5.63,4,1
2020-09-26,17.28,6,1
2020-09-26,0.74,6,1
2020-09-26,17.3,7,1
2020-09-26,11.56,6,1
2020-09-26,15.6,4,1
2020-09-26,11.64,7,1
2020-09-26,7.75,3,1
2020-09-27,9.74,6,1
2020-09-27,2.58,7,1
2020-09-27,18.91,1,1
2020-09-27,1.92,1,1
2020-09-27,15.52,2,1
2020-09-27,15.3,5,1
2020-09-27,13.5,2,1
2020-09-27,14.17,7,1
2020-09-27,14.68,5,1
2020-09-27,0.12,3,1
2020-09-27,10.87,2,1
2020-09-27,3.3,5,1
2020-09-27,2.95,4,1
2020-09-27,9.75,7,1
2020-09-27,11.49,4,1
2020-09-27,19.49,2,1
2020-09-27,6.24,1,1
2020-09-27,12.32,6,1
2020-09-27,11.23,1,1
2020-09-27,19.08,1,1
2020-09-27,19.98,2,1
2020-09-27,13.94,3,1
2020-09-27,8.52,4,1
2020-09-27,16.33,4,1
2020-09-27,18.23,6,1
2020-09-27,9.51,6,1
2020-09-27,16.26,1,1
2020-09-27,19.06,4,1
2020-09-27,18.67,2,1
2020-09-27,6.21,5,1
2020-09-27,8.69,3,1
2020-09-27,12.79,4,1
2020-09-27,10.77,6,1
2020-09-27,16.86,4,1
2020-09-27,18.98,3,1
2020-09-28,2.81,5,1
2020-09-28,5.23,1,1
2020-09-28,3.34,1,1
2020-09-28,16.01,2,1
2020-09-28,7.66,3,1
2020-09-28,9.68,5,1
2020-09-28,9.03,2,1
2020-09-28,15.99,6,1
2020-09-28,6.74,6,1
2020-09-28,0.45,4,1
2020-09-28,8.57,6,1
2020-09-28,10.16,7,1
2020-09-28,1.14,3,1
2020-09-28,18.79,2,1
2020-09-28,11.79,5,1
2020-09-28,17.88,7,1
2020-09-28,11.11,3,1
2020-09-28,12.66,6,1
2020-09-28,7.37,2,1
2020-09-28,4.63,3,1
2020-09-28,7.78,1,1
2020-09-28,3.88,4,1
2020-09-28,1.98,4,1
2020-09-28,8.1,2,1
2020-09-28,0.03,4,1
2020-09-28,2.02,6,1
2020-09-28,19.82,7,1
2020-09-28,12.62,5,1
2020-09-28,17.55,6,1
2020-09-28,6.92,3,1
2020-09-28,10.17,5,1
2020-09-28,18.99,2,1
2020-09-28,5.24,1,1
2020-09-28,16.0,7,1
2020-09-28,10.74,6,1
2020-09-28,12.34,2,1
2020-09-28,9.72,4,1
2020-09-28,8.42,6,1
2020-09-28,17.53,4,1
2020-09-28,6.39,5,1
2020-09-29,7.64,3,1
2020-09-29,4.37,7,1
2020-09-29,3.96,6,1
2020-09-29,12.15,4,1
2020-09-29,16.05,4,1
2020-09-29,5.68,6,1
2020-09-29,8.5,2,1
2020-09-29,11.54,4,1
2020-09-29,6.58,5,1
2020-09-29,8.29,4,1
2020-09-29,10.51,6,1
2020-09-29,13.14,3,1
2020-09-29,9.42,4,1
2020-09-29,10.5,1,1
2020-09-29,0.7,4,1
2020-09-29,19.24,2,1
2020-09-29,7.86,2,1
2020-09-29,3.19,1,1
2020-09-29,19.49,5,1
2020-09-29,10.29,2,1
2020-09-29,14.82,6,1
2020-09-29,14.25,1,1
2020-09-29,18.38,3,1
2020-09-29,13.3,1,1
2020-09-29,17.92,3,1
2020-09-29,4.41,6,1
2020-09-29,7.88,6,1
2020-09-29,3.69,4,1
2020-09-29,14.29,2,1
2020-09-29,0.24,7,1
2020-09-29,4.79,4,1
2020-09-29,14.5,6,1
2020-09-30,19.03,4,1
2020-09-30,1.71,4,1
2020-09-30,0.25,1,1
2020-09-30,0.26,4,1
2020-09-30,14.48,4,1
2020-09-30,11.69,1,1
2020-09-30,11.49,7,1
2020-09-30,4.55,6,1
2020-09-30,2.8,2,1
2020-09-30,13.72,7,1
2020-09-30,6.78,5,1
2020-09-30,4.42,4,1
2020-09-30,8.79,4,1
2020-09-30,11.32,1,1
2020-09-30,13.77,2,1
2020-09-30,2.99,2,1
2020-09-30,3.58,6,1
2020-09-30,5.04,2,1
2020-09-30,16.01,7,1
2020-09-30,19.79,4,1
2020-09-30,17.67,2,1
2020-09-30,5.02,2,1
2020-09-30,2.85,5,1
2020-09-30,19.76,6,1
2020-09-30,3.66,3,1
2020-09-30,0.73,2,1
2020-09-30,9.23,3,1
2020-09-30,14.92,7,1
2020-09-30,4.84,5,1
2020-09-30,10.06,4,1
2020-09-30,8.4,3,1
2020-09-30,6.53,3,1
2020-09-30,9.09,5,1
2020-09-30,14.79,4,1
2020-09-30,7.92,6,1
2020-09-30,1.84,7,1
2020-10-01,19.61,4,1
2020-10-01,2.02,1,1
2020-10-01,8.67,3,1
2020-10-01,12.01,3,1
2020-10-01,17.0,3,1
2020-10-01,14.03,2,1
2020-10-01,12.71,7,1
2020-10-01,3.41,6,1
2020-10-01,1.96,6,1
2020-10-01,14.62,4,1
2020-10-01,2.77,2,1
2020-10-01,13.36,5,1
2020-10-01,17.04,3,1
2020-10-01,16.06,1,1
2020-10-01,1.03,7,1
2020-10-01,13.23,2,1
2020-10-01,12.04,3,1
2020-10-01,16.32,5,1
2020-10-01,2.5,4,1
2020-10-01,13.26,2,1
2020-10-01,12.84,7,1
2020-10-01,16.21,7,1
2020-10-01,2.07,6,1
2020-10-01,10.72,1,1
2020-10-01,15.96,5,1
2020-10-01,0.3,6,1
2020-10-01,12.58,1,1
2020-10-01,2.08,3,1
2020-10-01,10.5,7,1
2020-10-01,15.9,4,1
2020-10-01,15.05,7,1
2020-10-01,9.29,6,1
2020-10-01,17.47,6,1
2020-10-01,4.93,5,1
2020-10-01,14.28,3,1
2020-10-01,8.69,4,1
2020-10-01,13.17,5,1
2020-10-01,13.57,3,1
2020-10-01,10.2,1,1
2020-10-01,12.12,5,1
2020-10-02,15.58,4,1
2020-10-02,13.94,2,1
2020-10-02,9.52,2,1
2020-10-02,10.88,5,1
2020-10-02,8.04,7,1
2020-10-02,6.47,6,1
2020-10-02,18.63,7,1
2020-10-02,0.62,4,1
2020-10-02,11.76,6,1
2020-10-02,5.45,7,1
2020-10-02,10.6,6,1
2020-10-02,13.48,5,1
2020-10-02,13.24,6,1
2020-10-02,5.12,4,1
2020-10-02,17.34,5,1
2020-10-02,4.9,2,1
2020-10-02,10.7,7,1
2020-10-02,5.03,7,1
2020-10-02,10.53,3,1
2020-10-02,14.51,5,1
2020-10-02,1.69,4,1
2020-10-02,18.23,7,1
2020-10-02,5.07,2,1
2020-10-02,9.48,5,1
2020-10-02,0.93,1,1
2020-10-02,3.47,6,1
2020-10-02,8.9,2,1
2020-10-02,0.75,4,1
2020-10-02,11.97,3,1
2020-10-02,8.52,3,1
2020-10-02,14.23,2,1
2020-10-02,7.99,5,1
2020-10-02,2.2,3,1
2020-10-03,3.9,2,1
2020-10-03,11.93,1,1
2020-10-03,6.12,1,1
2020-10-03,9.55,3,1
2020-10-03,13.54,4,1
2020-10-03,1.67,4,1
2020-10-03,17.29,4,1
2020-10-03,19.77,2,1
2020-10-03,12.78,6,1
2020-10-03,17.28,5,1
2020-10-03,5.96,7,1
2020-10-03,19.6,6,1
2020-10-03,9.78,7,1
2020-10-03,19.97,5,1
2020-10-03,2.8,3,1
2020-10-03,5.28,1,1
2020-10-03,14.6,7,1
2020-10-03,7.55,3,1
2020-10-03,17.52,4,1
2020-10-03,12.8,6,1
2020-10-03,4.01,1,1
2020-10-03,3.0,1,1
2020-10-03,0.48,6,1
2020-10-03,9.58,5,1
2020-10-03,8.68,3,1
2020-10-03,11.89,5,1
2020-10-03,0.47,5,1
2020-10-03,3.29,1,1
2020-10-03,8.3,5,1
2020-10-03,17.47,7,1
2020-10-03,5.27,6,1
2020-10-03,8.17,2,1
2020-10-03,17.0,4,1
2020-10-03,6.93,4,1
2020-10-03,8.3,5,1
2020-10-03,3.73,6,1
2020-10-03,4.84,5,1
2020-10-03,4.99,2,1
2020-10-04,16.0,7,1
2020-10-04,4.16,5,1
2020-10-04,6.96,5,1
2020-10-04,18.87,2,1
2020-10-04,14.81,7,1
2020-10-04,19.16,3,1
2020-10-04,7.29,2,1
2020-10-04,9.31,7,1
2020-10-04,19.72,4,1
2020-10-04,9.66,3,1
2020-10-04,18.39,1,1
2020-10-04,4.91,2,1
2020-10-04,9.81,4,1
2020-10-04,18.56,7,1
2020-10-04,11.63,6,1
2020-10-04,17.56,4,1
2020-10-04,12.43,3,1
2020-10-04,2.54,4,1
2020-10-04,4.66,3,1
2020-10-04,16.52,6,1
2020-10-04,17.83,1,1
2020-10-04,0.97,3,1
2020-10-04,18.46,7,1
2020-10-04,6.29,6,1
2020-10-04,12.33,5,1
2020-10-04,4.98,4,1
2020-10-04,7.68,4,1
2020-10-04,13.5,4,1
2020-10-04,11.39,7,1
2020-10-04,9.9,7,1
2020-10-04,12.82,5,1
2020-10-04,10.54,6,1
2020-10-04,12.06,5,1
2020-10-04,7.53,1,1
2020-10-04,13.93,4,1
2020-10-04,5.44,2,1
2020-10-04,17.82,1,1
2020-10-04,6.97,5,1
2020-10-04,5.39,4,1
2020-10-04,19.5,3,1
2020-10-04,17.74,4,1
2020-10-05,17.35,1,1
2020-10-05,12.44,7,1
2020-10-05,9.33,6,1
2020-10-05,6.54,2,1
2020-10-05,3.11,6,1
2020-10-05,4.56,6,1
2020-10-05,16.14,7,1
2020-10-05,3.26,3,1
2020-10-05,13.81,7,1
2020-10-05,8.69,4,1
2020-10-05,0.78,1,1
2020-10-05,9.39,2,1
2020-10-05,12.63,3,1
2020-10-05,5.79,7,1
2020-10-05,16.8,6,1
2020-10-05,9.79,7,1
2020-10-05,19.62,5,1
2020-10-05,11.99,6,1
2020-10-05,17.41,4,1
2020-10-05,15.98,7,1
2020-10-05,12.6,5,1
2020-10-05,13.03,7,1
2020-10-05,3.26,5,1
2020-10-05,2.22,5,1
2020-10-05,11.75,5,1
2020-10-05,19.15,6,1
2020-10-05,18.09,7,1
2020-10-05,11.79,6,1
2020-10-05,4.22,2,1
2020-10-05,12.25,4,1
2020-10-05,2.16,5,1
2020-10-05,4.94,6,1
2020-10-05,14.21,1,1
2020-10-05,16.16,4,1
2020-10-05,13.84,4,1
2020-10-05,19.52,5,1
2020-10-05,7.06,7,1
2020-10-05,18.52,7,1
2020-10-05,15.68,1,1
2020-10-05,9.71,1,1
2020-10-05,5.85,1,1
2020-10-05,3.79,3,1
2020-10-05,2.15,7,1
2020-10-06,5.47,7,1
2020-10-06,12.71,2,1
2020-10-06,5.16,4,1
2020-10-06,10.46,4,1
2020-10-06,3.7,6,1
2020-10-06,12.36,4,1
2020-10-06,12.95,6,1
2020-10-06,7.02,3,1
2020-10-06,7.49,5,1
2020-10-06,19.62,4,1
2020-10-06,10.26,5,1
2020-10-06,7.61,5,1
2020-10-06,12.04,3,1
2020-10-06,14.57,1,1
2020-10-06,18.44,1,1
2020-10-06,9.26,5,1
2020-10-06,0.84,1,1
2020-10-06,10.59,6,1
2020-10-06,17.34,1,1
2020-10-06,17.71,6,1
2020-10-06,3.24,5,1
2020-10-06,18.67,2,1
2020-10-06,17.26,6,1
2020-10-06,17.07,5,1
2020-10-06,10.82,6,1
2020-10-06,13.72,2,1
2020-10-06,16.78,2,1
2020-10-06,3.59,6,1
2020-10-06,18.97,5,1
2020-10-06,18.6,3,1
2020-10-06,11.86,1,1
2020-10-07,18.69,7,1
2020-10-07,7.44,4,1
2020-10-07,14.22,7,1
2020-10-07,12.67,3,1
2020-10-07,9.21,6,1
2020-10-07,14.73,1,1
2020-10-07,4.11,1,1
2020-10-07,0.48,2,1
2020-10-07,11.03,3,1
2020-10-07,17.89,6,1
2020-10-07,2.96,6,1
2020-10-07,12.15,3,1
2020-10-07,8.21,6,1
2020-10-07,4.38,6,1
2020-10-07,9.75,3,1
2020-10-07,7.86,2,1
2020-10-07,16.34,3,1
2020-10-07,4.49,4,1
2020-10-07,4.3,3,1
2020-10-07,12.08,4,1
2020-10-07,17.49,1,1
2020-10-07,5.21,4,1
2020-10-07,16.67,5,1
2020-10-07,19.16,6,1
2020-10-07,13.3,7,1
2020-10-07,5.13,1,1
2020-10-07,11.22,7,1
2020-10-07,11.01,2,1
2020-10-07,8.86,7,1
2020-10-07,1.56,7,1
2020-10-07,9.26,7,1
2020-10-07,9.49,7,1
2020-10-08,10.7,4,1
2020-10-08,16.18,2,1
2020-10-08,6.3,2,1
2020-10-08,15.64,2,1
2020-10-08,13.7,6,1
